"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"100507540",16.6799123203564,2.19307045897039,0.433453552683494,5.05952816718927,4.20295191166782e-07,3.60843642003886e-06,"yes"
"978",21.1705757446195,2.75673057152928,0.544932391329916,5.05884879553855,4.21795151528547e-07,3.61975942189827e-06,"yes"
"4858",174.632577683478,1.86601927239022,0.369294485526469,5.05293023731455,4.35082847996243e-07,3.72579300895497e-06,"yes"
"54567",343.254608272405,1.21202673090617,0.239897850758679,5.05226173170424,4.36608842117757e-07,3.73725949781911e-06,"yes"
"25959",2964.99241971749,1.13517586670937,0.224828475083638,5.04907515067686,4.43954080670986e-07,3.79525671957699e-06,"yes"
"152503",3613.7533915623,1.12631305037937,0.223304589086459,5.0438419335094,4.56276267465361e-07,3.89061167142925e-06,"yes"
"2182",1750.95031169141,1.66203787745715,0.329808930173286,5.03939622430444,4.67002766795505e-07,3.97021875795056e-06,"yes"
"56892",439.372108500615,1.83551563003153,0.364257121453491,5.03906587387309,4.67809464121678e-07,3.97538595212584e-06,"yes"
"100506835",11.2368504819776,2.58977255649754,0.514011900599868,5.03835135621412,4.6955887642296e-07,3.98855642289235e-06,"yes"
"34",1872.18565744454,1.29811739551117,0.258182894683753,5.02789852558292,4.95884150180964e-07,4.18548839090664e-06,"yes"
"11185",391.002365221658,2.64016104777857,0.525376922350994,5.02527030681932,5.02723940550896e-07,4.23948463804884e-06,"yes"
"57546",527.304401226573,1.36001460848512,0.270639099881191,5.02519631894341,5.02917800410957e-07,4.23948463804884e-06,"yes"
"387763",151.642102207869,1.82200921493251,0.362803526343375,5.02202730303141,5.11289129258796e-07,4.29738666597374e-06,"yes"
"7292",27.9797724727233,1.22359658728002,0.243730350724158,5.02028813253883,5.15940296066314e-07,4.32735992340639e-06,"yes"
"200132",30.1504801465689,2.4482693149995,0.487960910514956,5.01734721417703,5.2389834931799e-07,4.39042193199944e-06,"yes"
"7450",9172.24746104912,1.62592095550132,0.324453475527898,5.01126071420838,5.40745938100805e-07,4.52023800285269e-06,"yes"
"23530",1376.47185542192,1.6947645461002,0.338356275149823,5.00881665442666,5.47657128508922e-07,4.57227361215865e-06,"yes"
"9630",68.4985375201037,1.45993435325089,0.29184954372588,5.00235270068516,5.66348523697827e-07,4.71257616284282e-06,"yes"
"100874095",6.73990945940346,3.08459403637484,0.616668084267504,5.00203288457649,5.67289105959276e-07,4.71843835239619e-06,"yes"
"146894",2570.79772720101,1.84370510900514,0.36945772171819,4.99030065045293,6.0285387622562e-07,4.99140034139249e-06,"yes"
"11213",515.414831098932,1.45251763155631,0.291487288509272,4.98312512694735,6.25654625820616e-07,5.16307143116294e-06,"yes"
"2770",1724.27089143655,2.07356498528341,0.416382667386369,4.97995029019619,6.3600607420657e-07,5.24416394602587e-06,"yes"
"23235",1912.07929921683,1.46299126684353,0.293939888355557,4.97717841232169,6.45178486761997e-07,5.30959211349736e-06,"yes"
"93649",73.84067544758,2.30147749709454,0.462879135169623,4.97209168058775,6.62343675345344e-07,5.429968432784e-06,"yes"
"2983",380.839877663456,1.08046766309419,0.217534305895876,4.96688399856971,6.80372577295517e-07,5.57091630577858e-06,"yes"
"6819",13.0471883001006,6.72282929677338,1.35359867904675,4.96663405545565,6.8124966325148e-07,5.5735313219023e-06,"yes"
"384",342.452521833601,1.31518367391043,0.265138008489547,4.96037396298945,7.03575993958513e-07,5.73038850499136e-06,"yes"
"5125",479.469466401957,1.64027080958796,0.330872997459543,4.95740305852104,7.14416684436626e-07,5.80921329204021e-06,"yes"
"6196",1250.26173796199,1.10779238952846,0.223543025990704,4.95561149635029,7.21031607201915e-07,5.86061762226298e-06,"yes"
"3992",2077.96367781983,3.93754059094806,0.795169632465949,4.95182465499483,7.35208369123666e-07,5.96130209885384e-06,"yes"
"58476",470.08371080682,1.52238582330996,0.307466141949688,4.95139339133828,7.36839816831001e-07,5.97210763138736e-06,"yes"
"152137",2375.34958851807,1.09792851753272,0.22210969211081,4.94318148433148,7.68578741814687e-07,6.2067003283435e-06,"yes"
"100506451",28.25436975968,1.18817298274532,0.240806260933148,4.93414489366281,8.0502663684146e-07,6.47748284643731e-06,"yes"
"57484",1185.30149773309,1.49382760222611,0.303563110422614,4.92097870570122,8.61125005495989e-07,6.87579015703952e-06,"yes"
"1358",7.13734430262181,3.16357758794221,0.64368039458616,4.91482669745777,8.88610292658549e-07,7.08442517725027e-06,"yes"
"412",1480.12037960022,1.84030709938428,0.374543721615688,4.91346401815427,8.94811608706508e-07,7.12533849530557e-06,"yes"
"11346",5308.30780827232,2.20192202445971,0.448197926310097,4.91283402979481,8.97692641922223e-07,7.14543322743906e-06,"yes"
"8777",1377.69143237582,1.59075316437565,0.323873323322013,4.9116523338788,9.03120825902056e-07,7.18577864144283e-06,"yes"
"139818",1501.69679808884,2.20118893742154,0.448263039831808,4.91048500953244,9.08514015733111e-07,7.22581362214791e-06,"yes"
"84867",11.4439566648006,2.05758009863008,0.419041545658923,4.91020549142598,9.09810019927362e-07,7.23324298659037e-06,"yes"
"114805",67.3430899061125,2.14977835955605,0.437844109675894,4.90991727888582,9.111482003504e-07,7.24100162242681e-06,"yes"
"867",765.082831142169,1.10547712837743,0.225260221621888,4.90755589432488,9.22183787634084e-07,7.32287936569028e-06,"yes"
"3082",149.509473472478,1.4611765426108,0.297951076656693,4.90408210303065,9.38652253110931e-07,7.44182569731383e-06,"yes"
"22918",2681.02875101657,1.92348304157604,0.392622297795635,4.89906725210302,9.62926836902726e-07,7.62520550284262e-06,"yes"
"147166",152.544830255321,1.32768079943899,0.271189014976235,4.8957764736722,9.79183181458407e-07,7.74166702840553e-06,"yes"
"7094",9671.48949971333,1.04417861458873,0.21334810355661,4.89424840053323,9.86821332892211e-07,7.79588852984847e-06,"yes"
